file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"findEarliest/2[java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>,java.util.List<java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>>]",false,810,1,2,1,1,4,9,15,1,6,2,9,1,1,1,0,0,0,0,2,8,0,2,0,0,0,11,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,readFile/1[java.lang.String],false,1048,0,1,1,0,5,3,26,1,4,1,3,0,0,1,2,2,1,1,0,7,1,3,0,0,0,16,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"clock/1[java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,979,0,0,0,0,10,22,65,2,15,1,22,0,0,2,4,0,0,18,4,12,2,6,0,0,2,13,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,main/1[java.lang.String[]],false,32,3,7,0,7,62,49,333,1,94,1,49,7,6,6,18,0,3,331,12,91,13,8,0,0,6,96,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,getTestCaseDirList/1[java.lang.String],false,421,0,1,1,0,3,3,10,1,5,1,3,0,0,1,0,0,0,0,1,5,0,2,0,0,0,13,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"sortListByTime/1[java.util.List<java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>>]",false,456,0,1,1,0,6,17,31,1,12,1,17,0,0,4,0,0,0,3,3,13,0,3,0,0,0,21,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"setChilds/3[java.util.HashMap<java.lang.String,java.util.List<java.lang.String>>,org.services.analysis.Span,java.util.HashMap<java.lang.String,org.services.analysis.Span>]",false,610,2,9,2,7,10,20,43,0,10,3,20,1,0,3,2,0,0,13,0,13,0,3,0,0,0,15,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"write/2[java.lang.String,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,1073,0,0,0,0,5,9,28,2,4,2,9,0,0,1,1,2,0,1,0,5,1,3,0,0,0,18,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,getFileName/1[java.lang.String],false,412,0,1,1,0,1,4,7,1,3,1,4,0,0,0,0,0,0,1,1,3,1,0,0,0,0,7,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"findSrcClock/6[java.util.List<org.services.analysis.Clock>,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",false,503,1,3,1,2,4,6,15,1,3,6,6,0,0,1,1,0,0,0,2,4,1,2,0,0,0,9,9,0,false
/data/org/services/analysis/App.java,org.services.analysis.App,getGreeting/0,false,9,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
