@RELATION code_smells_extended

@ATTRIBUTE loc NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}

@DATA
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
5,1,7,0,0,0,1,0,no,no,yes,no,no,no,no,no
4,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
17,0,3,0,0,0,0,15,no,yes,no,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
17,1,11,0,19,0,1,1,no,no,yes,no,no,no,no,no
66,1,8,0,0,0,1,9,no,yes,no,no,no,no,no,no
27,3,3,3,22,0,3,1,no,no,no,no,no,no,no,no
4,0,0,0,0,0,0,2,no,no,yes,no,no,no,no,no
11,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
17,1,1,0,0,0,1,13,no,yes,no,no,no,no,no,no
20,1,7,0,4,0,1,1,no,no,yes,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,10,0,2,0,1,1,no,no,yes,no,no,no,no,no
123,21,16,0,36,0,5,20,no,no,no,no,no,no,no,yes
11,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
99,26,23,1,59,0,3,4,no,no,no,no,no,no,no,no
10,2,5,1,12,0,2,1,no,no,yes,no,no,no,no,no
64,17,11,21,43,0,7,0,no,no,no,no,no,no,no,no
4,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
125,26,5,231,2,0,26,23,no,no,no,no,no,no,no,yes
14,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
15,1,0,0,0,0,1,11,no,yes,no,no,no,no,no,no
273,40,29,51,75,0,14,6,no,no,no,no,no,no,yes,yes
35,5,8,0,19,0,1,1,no,no,yes,no,no,no,no,no
5,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
3,0,1,0,0,0,0,1,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
35,2,5,1,11,0,2,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
70,14,47,0,22,0,8,6,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
6,1,8,0,1,0,1,1,no,no,yes,no,no,no,no,no
12,0,3,0,0,0,0,10,no,yes,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
3,1,2,0,0,0,1,0,no,no,yes,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
8,2,1,1,1,0,2,0,no,no,yes,no,no,no,no,no
7,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
10,2,7,1,1,0,2,0,no,no,yes,no,no,no,no,no
33,3,5,0,0,0,3,7,no,no,no,no,no,no,no,yes
25,4,11,1,14,0,2,5,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
100,17,21,0,44,0,4,6,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
15,2,7,0,16,0,1,1,no,no,yes,no,no,no,no,no
24,6,10,0,1,0,6,3,no,no,no,no,no,no,no,no
5,0,3,0,0,0,0,3,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
37,3,19,1,27,0,3,4,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
20,6,28,15,0,0,6,0,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
11,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
57,7,12,0,18,0,2,5,no,no,no,no,no,no,no,no
12,5,3,0,1,0,1,2,no,no,yes,no,no,no,no,no
18,1,2,0,2,0,1,0,no,no,yes,no,no,no,no,no
18,1,3,0,0,0,1,7,no,no,no,no,no,no,no,yes
12,1,4,0,7,0,1,7,no,no,no,no,no,no,no,yes
61,8,19,21,35,0,7,6,no,no,no,no,no,no,no,no
61,15,9,19,12,0,10,4,no,no,no,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
40,9,5,0,16,0,6,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
39,4,11,0,7,0,1,18,no,yes,no,no,no,no,no,no
329,86,23,0,77,0,8,5,no,no,no,no,no,no,yes,no
46,7,2,1,7,0,2,0,no,no,yes,no,no,no,no,no
5,3,3,3,0,0,3,0,no,no,no,no,no,no,no,no
143,17,8,0,43,0,5,24,no,no,no,no,no,no,no,no
15,3,2,1,5,0,3,2,no,no,no,no,no,no,no,no
31,5,4,1,8,0,3,2,no,no,no,no,no,no,no,no
21,2,2,1,5,0,2,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
305,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
17,2,2,1,6,0,2,0,no,no,yes,no,no,no,no,no
265,50,56,22,123,0,8,23,no,no,no,no,no,no,yes,yes
5,1,2,0,2,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
28,6,4,0,0,0,6,4,no,no,no,no,no,no,no,yes
39,8,43,11,19,0,6,9,no,no,no,no,no,no,no,no
15,2,2,0,0,0,2,4,no,no,no,no,no,no,no,no
12,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
79,12,17,8,37,0,5,2,no,no,no,no,no,no,no,no
48,12,11,0,18,0,8,3,no,no,no,no,no,no,no,no
34,6,4,1,9,0,3,2,no,no,no,no,no,no,no,no
19,2,2,1,5,0,2,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
23,2,6,0,2,0,1,1,no,no,yes,no,no,no,no,no
10,0,6,0,0,0,0,8,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
91,14,18,8,46,0,5,3,no,no,no,no,no,no,no,no
5,1,3,0,2,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
12,2,8,0,16,0,2,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
12,1,10,0,10,0,1,3,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
13,1,7,0,8,0,1,1,no,no,yes,no,no,no,no,no
393,70,50,18,86,0,13,12,no,no,no,no,no,no,yes,no
152,37,12,190,11,0,33,11,no,no,no,no,no,no,no,yes
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
12,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
72,22,2,21,11,0,11,3,no,no,no,no,no,no,no,no
21,4,11,6,7,0,4,3,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
66,19,5,57,3,0,14,8,no,no,no,no,no,no,no,yes
149,27,16,0,25,0,11,6,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
12,1,2,0,0,0,1,4,no,no,no,no,no,no,no,no
18,2,20,0,6,0,2,10,no,yes,no,no,no,no,no,no
11,1,2,0,0,0,1,7,no,no,no,no,no,no,no,no
49,10,0,27,0,0,10,9,no,no,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
15,2,6,0,5,0,2,1,no,no,yes,no,no,no,no,no
48,0,9,0,0,0,0,14,no,yes,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
10,2,12,0,6,0,2,2,no,no,yes,no,no,no,no,no
22,3,2,1,6,0,3,1,no,no,no,no,no,no,no,no
41,12,3,6,7,0,4,0,no,no,no,no,no,no,no,no
5,1,5,0,1,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
31,9,3,3,5,0,3,0,no,no,no,no,no,no,no,no
47,10,9,3,23,0,6,1,no,no,no,no,no,no,no,no
26,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
25,1,0,0,0,0,1,21,no,yes,no,no,no,no,no,no
65,19,5,36,14,0,9,0,yes,no,no,no,no,no,no,no
10,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
52,10,19,3,28,0,3,6,no,no,no,no,no,no,no,no
76,12,8,0,15,0,6,9,no,no,no,no,no,no,no,no
4,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
8,1,10,0,2,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
189,22,20,4,65,0,8,4,no,no,no,no,no,no,no,no
11,3,8,1,8,2,2,1,no,no,yes,no,no,no,no,no
6,1,0,0,0,0,1,2,no,no,yes,no,no,no,no,no
9,2,2,1,0,0,2,1,no,no,yes,no,no,no,no,no
14,3,3,0,0,0,3,2,no,no,no,no,no,no,no,no
124,10,10,0,10,0,10,34,no,no,no,no,no,no,no,yes
8,1,7,0,0,0,1,4,no,no,no,no,no,no,no,no
11,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
23,5,2,1,6,0,3,1,no,no,no,no,no,no,no,no
19,1,4,0,0,0,1,15,no,yes,no,no,no,no,no,no
6,1,7,0,1,0,1,1,no,no,yes,no,no,no,no,no
96,21,43,0,41,0,7,7,no,no,no,no,no,no,no,yes
21,4,4,3,7,0,3,3,no,no,no,no,no,no,no,no
49,14,2,17,6,0,7,2,no,no,no,no,no,no,no,no
46,7,6,0,3,0,6,2,no,no,no,no,no,no,no,no
18,2,10,0,6,0,2,1,no,no,yes,no,no,no,no,no
11,0,5,0,0,1,0,9,no,yes,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
13,2,1,0,0,0,2,3,no,no,no,no,no,no,no,no
29,3,8,0,16,0,1,1,no,no,yes,no,no,no,no,no
7,0,4,0,0,0,0,5,no,no,no,no,no,no,no,no
192,30,24,54,64,0,13,8,no,no,no,no,no,no,no,yes
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
37,9,12,13,13,0,6,2,no,no,no,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
6,1,8,0,2,0,1,1,no,no,yes,no,no,no,no,no
60,12,1,14,0,0,12,7,no,no,no,no,no,no,no,yes
45,1,4,0,0,0,1,20,no,yes,no,no,no,no,no,no
14,2,2,1,9,0,2,0,no,no,yes,no,no,no,no,no
13,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
20,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
11,2,2,1,4,0,2,0,no,no,yes,no,no,no,no,no
8,1,9,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
18,3,2,1,5,0,3,1,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
100,18,18,4,39,0,5,3,no,no,no,no,no,no,no,no
274,52,37,113,99,0,19,11,no,no,no,no,no,no,yes,no
3,0,4,0,0,0,0,1,no,no,yes,no,no,no,no,no
3,1,5,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
9,0,3,0,0,0,0,7,no,no,no,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
15,3,14,1,7,0,3,4,no,no,no,no,no,no,no,no
23,7,26,21,0,0,7,0,no,no,no,no,no,no,no,no
7,5,5,10,0,0,5,0,no,no,no,no,no,no,no,no
27,1,3,0,0,0,1,6,no,no,no,no,no,no,no,no
2,0,1,0,0,0,0,0,no,no,yes,no,no,no,no,no
88,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
28,1,0,0,0,0,1,12,no,yes,no,no,no,no,no,yes
28,3,12,0,18,0,1,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
11,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
67,1,2,0,0,0,1,1,no,no,no,no,no,no,no,no
6,1,3,0,5,0,1,0,no,no,yes,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
11,2,4,0,4,0,1,0,no,no,yes,no,no,no,no,no
31,3,4,0,0,0,3,7,no,no,no,no,no,no,no,yes
68,18,2,68,1,0,17,7,no,no,no,no,no,no,no,yes
9,2,2,1,0,0,2,1,no,no,yes,no,no,no,no,no
15,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
15,3,4,3,7,0,3,0,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
25,6,1,2,0,0,4,2,no,no,no,no,no,no,no,no
133,4,8,1,11,0,3,1,no,no,no,no,no,no,no,no
30,3,14,0,14,0,3,7,no,no,no,no,no,no,no,no
7,1,3,0,0,0,1,3,no,no,no,no,no,no,no,no
34,6,5,1,9,0,2,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,1,8,0,2,0,1,1,no,no,yes,no,no,no,no,no
129,1,2,0,0,0,1,2,no,no,no,no,no,no,no,no
97,20,19,3,41,0,6,6,no,no,no,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
8,1,4,0,3,0,1,3,no,no,no,no,no,no,no,no
32,5,15,0,24,0,1,2,no,no,yes,no,no,no,no,no
11,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
21,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
80,14,15,0,37,0,5,3,no,no,no,no,no,no,no,no
14,0,5,0,0,0,0,12,no,yes,no,no,no,no,no,no
10,1,4,0,7,0,1,0,no,no,yes,no,no,no,no,no
63,11,12,0,26,0,1,2,no,no,no,no,no,no,no,no
99,21,7,20,29,0,12,9,no,no,no,no,no,no,no,no
813,195,41,1276,202,0,64,4,no,no,no,yes,no,yes,yes,yes
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
4,0,4,0,0,0,0,2,no,no,yes,no,no,no,no,no
10,5,4,0,10,0,1,0,no,no,yes,no,no,no,no,no
27,5,10,1,14,0,3,2,no,no,no,no,no,no,no,no
8,2,0,0,0,0,2,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
17,3,7,0,5,0,2,2,no,no,yes,no,no,no,no,no
22,4,10,0,7,0,1,2,no,no,yes,no,no,no,no,no
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
112,25,23,19,38,0,7,6,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
39,8,3,0,10,0,6,4,no,no,no,no,no,no,no,no
8,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
19,1,6,0,2,0,1,2,no,no,yes,no,no,no,no,no
31,4,21,0,13,0,4,7,no,no,no,no,no,no,no,no
24,4,36,0,10,0,4,3,no,no,no,no,no,no,no,yes
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
5,1,6,0,0,0,1,0,no,no,yes,no,no,no,no,no
45,9,10,1,17,0,3,2,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
702,152,106,250,227,0,29,36,no,no,no,yes,no,yes,yes,yes
20,3,7,0,10,0,1,1,no,no,yes,no,no,no,no,no
8,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
47,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
17,1,2,0,0,0,1,5,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
10,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
100,23,13,4,32,0,5,4,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
34,3,7,0,23,0,1,1,no,no,yes,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
199,18,20,12,45,0,8,4,no,no,no,no,no,no,no,no
14,3,1,0,3,0,1,0,no,no,yes,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
19,1,4,0,0,0,1,8,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
74,11,48,0,34,0,9,12,no,no,no,no,no,no,no,no
32,3,4,1,10,0,2,0,no,no,yes,no,no,no,no,no
5,1,2,0,1,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,0,5,0,0,0,0,4,no,no,no,no,no,no,no,no
12,3,2,3,2,1,3,1,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
164,39,18,2,40,0,8,14,no,no,no,no,no,no,no,yes
12,1,1,0,0,0,1,8,no,no,no,no,no,no,no,no
9,0,7,0,0,0,0,7,no,no,no,no,no,no,no,no
50,8,12,1,11,0,2,1,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
14,12,8,66,0,0,12,0,no,no,no,no,no,no,no,no
119,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,0,2,0,0,0,0,4,no,no,no,no,no,no,no,no
32,7,12,1,17,0,2,1,no,no,yes,no,no,no,no,yes
5,1,4,0,2,0,1,0,no,no,yes,no,no,no,no,no
20,3,10,0,11,0,1,2,no,no,yes,no,no,no,no,no
153,36,27,10,51,0,8,9,no,no,no,no,no,no,yes,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
42,10,10,4,12,0,4,2,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
163,9,17,0,1,0,5,1,no,no,no,no,no,no,no,no
36,6,9,0,16,0,1,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
12,3,2,3,2,1,3,1,no,no,no,no,no,no,no,no
6,4,1,6,0,0,4,0,no,no,no,no,no,no,no,no
18,1,2,0,2,0,1,0,no,no,yes,no,no,no,no,no
9,1,4,0,3,0,1,4,no,no,no,no,no,no,no,no
30,6,8,10,12,0,5,1,no,no,no,no,no,no,no,no
19,1,2,0,0,0,1,7,no,no,no,no,no,no,no,no
6,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
3,1,5,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
98,6,5,1,16,0,3,1,no,no,no,no,no,no,no,no
16,4,2,0,6,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
13,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
65,3,5,1,14,0,3,1,no,no,no,no,no,no,no,no
4,0,3,0,0,0,0,2,no,no,yes,no,no,no,no,no
5,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
3,0,0,0,0,0,0,1,no,no,yes,no,no,no,no,no
12,3,5,0,3,0,3,1,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
4,1,0,0,4,0,1,0,no,no,yes,no,no,no,no,no
5,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
16,1,1,0,0,0,1,12,no,yes,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
13,1,1,0,0,0,1,9,no,yes,no,no,no,no,no,no
20,1,3,0,0,0,1,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
35,1,4,0,0,0,1,10,no,yes,no,no,no,no,no,no
12,3,2,3,2,3,3,1,no,no,no,no,no,no,no,no
17,5,6,0,0,0,5,1,no,no,no,no,no,no,no,no
110,29,11,24,51,0,8,5,no,no,no,no,no,no,no,yes
16,3,4,3,7,0,3,0,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
20,1,4,0,0,0,1,16,no,yes,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
9,1,3,0,0,0,1,5,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
15,3,10,3,4,0,3,2,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
273,50,25,0,47,0,10,10,no,no,no,no,no,no,no,yes
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
14,12,2,66,0,0,12,0,no,no,no,no,no,no,no,no
5,1,3,0,2,0,1,0,no,no,yes,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
30,8,9,2,0,0,8,3,no,no,no,no,no,no,no,no
2,0,1,0,0,0,0,0,no,no,yes,no,no,no,no,no
81,13,30,0,25,0,10,10,no,no,no,no,no,no,no,no
9,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
16,7,1,0,3,0,1,0,no,no,yes,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
4,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
147,42,8,78,25,0,13,0,yes,no,no,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
9,7,2,21,0,0,7,0,no,no,no,no,no,no,no,no
15,3,15,3,0,0,3,0,no,no,no,no,no,no,no,no
418,95,15,0,65,0,17,3,no,no,no,no,no,no,yes,no
97,7,15,9,25,0,6,3,no,no,no,no,no,no,no,no
9,2,8,0,4,0,2,1,no,no,yes,no,no,no,no,no
8,1,4,0,3,0,1,3,no,no,no,no,no,no,no,no
15,1,7,0,12,0,1,1,no,no,yes,no,no,no,no,no
56,9,8,10,134,2,5,0,no,no,no,no,no,no,no,no
195,1,12,0,0,0,1,18,no,yes,no,no,no,no,no,no
12,3,2,3,2,6,3,1,no,no,no,no,no,no,no,no
67,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
46,3,3,1,6,0,3,1,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
37,9,12,13,13,0,6,2,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
56,10,10,0,16,0,4,2,no,no,no,no,no,no,no,no
21,4,21,2,7,0,4,7,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
17,1,1,0,0,0,1,13,no,yes,no,no,no,no,no,no
