file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isChargePayment/0,false,80,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isApplied/0,false,60,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isRejected/0,false,68,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,getId/0,false,48,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isRedeemed/0,false,76,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,"ShareAccountTransactionEnumData/3[java.lang.Long,java.lang.String,java.lang.String]",true,36,0,1,1,0,1,2,11,0,0,3,2,0,0,0,0,0,0,0,6,9,0,0,0,0,0,9,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,getCode/0,false,52,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isApproved/0,false,64,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/data/LoanPrincipalData.java,org.apache.fineract.portfolio.loanaccount.data.LoanPrincipalData$Mapper,map/1[org.apache.fineract.portfolio.loanaccount.data.LoanSummary],false,39,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/handler/ActivateShareAccountCommandHandler.java,org.apache.fineract.portfolio.shareaccounts.handler.ActivateShareAccountCommandHandler,processCommand/1[org.apache.fineract.portfolio.shareaccounts.handler.JsonCommand],false,43,4,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/handler/ActivateShareAccountCommandHandler.java,org.apache.fineract.portfolio.shareaccounts.handler.ActivateShareAccountCommandHandler,ActivateShareAccountCommandHandler/1[org.apache.fineract.portfolio.shareaccounts.service.ShareAccountWritePlatformService],true,37,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/data/java/org/apache/fineract/portfolio/products/api/ProductsApiResourceSwagger.java,org.apache.fineract.portfolio.products.api.ProductsApiResourceSwagger$GetProductsTypeProductIdResponse$GetProductsCurrency,GetProductsCurrency/0,true,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/data/java/org/apache/fineract/portfolio/group/api/CentersApiResourceSwagger.java,org.apache.fineract.portfolio.group.api.CentersApiResourceSwagger$GetCentersTemplateResponse,GetCentersTemplateResponse/0,true,35,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/data/java/org/apache/fineract/portfolio/repaymentwithpostdatedchecks/domain/PostDatedChecksRepository.java,org.apache.fineract.portfolio.repaymentwithpostdatedchecks.domain.PostDatedChecksRepository,getPendingPostDatedCheck/1[org.apache.fineract.portfolio.repaymentwithpostdatedchecks.domain.LoanRepaymentScheduleInstallment],false,29,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,false
/data/java/org/apache/fineract/useradministration/exception/UsernameAlreadyExistsException.java,org.apache.fineract.useradministration.exception.UsernameAlreadyExistsException,UsernameAlreadyExistsException/1[java.lang.Throwable],true,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/data/java/org/apache/fineract/infrastructure/sms/scheduler/SmsMessageScheduledJobServiceImpl.java,org.apache.fineract.infrastructure.sms.scheduler.SmsMessageScheduledJobServiceImpl$SmsTask,onApplicationEvent/1[org.apache.fineract.infrastructure.sms.scheduler.ContextClosedEvent],false,174,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1,false
/data/java/org/apache/fineract/infrastructure/sms/scheduler/SmsMessageScheduledJobServiceImpl.java,org.apache.fineract.infrastructure.sms.scheduler.SmsMessageScheduledJobServiceImpl$SmsTask,run/0,false,164,1,1,0,1,1,3,9,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,false
/data/java/org/apache/fineract/infrastructure/sms/scheduler/SmsMessageScheduledJobServiceImpl.java,org.apache.fineract.infrastructure.sms.scheduler.SmsMessageScheduledJobServiceImpl$SmsTask,"SmsTask/2[java.util.Collection<org.apache.fineract.infrastructure.sms.data.SmsMessageApiQueueResourceData>,org.apache.fineract.infrastructure.sms.scheduler.FineractContext]",true,158,2,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,false
/data/java/org/apache/fineract/infrastructure/bulkimport/constants/StaffConstants.java,org.apache.fineract.infrastructure.bulkimport.constants.StaffConstants,StaffConstants/0,true,23,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
/data/java/org/apache/fineract/portfolio/interestratechart/api/InterestRateChartSlabsApiResourceSwagger.java,org.apache.fineract.portfolio.interestratechart.api.InterestRateChartSlabsApiResourceSwagger$PostInterestRateChartsChartIdChartSlabsRequest$PostInterestRateChartsChartIdChartSlabsIncentives,PostInterestRateChartsChartIdChartSlabsIncentives/0,true,39,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/service/LoanReadPlatformServiceImpl.java,org.apache.fineract.portfolio.loanaccount.service.LoanReadPlatformServiceImpl$RepaymentTransactionTemplateMapper,RepaymentTransactionTemplateMapper/1[org.apache.fineract.portfolio.loanaccount.service.DatabaseSpecificSQLGenerator],true,2344,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/service/LoanReadPlatformServiceImpl.java,org.apache.fineract.portfolio.loanaccount.service.LoanReadPlatformServiceImpl$RepaymentTransactionTemplateMapper,"mapRow/2[java.sql.ResultSet,int]",false,2380,6,1,0,1,1,6,23,1,20,2,6,0,0,0,0,0,0,6,0,20,0,0,0,0,0,56,1,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/service/LoanReadPlatformServiceImpl.java,org.apache.fineract.portfolio.loanaccount.service.LoanReadPlatformServiceImpl$RepaymentTransactionTemplateMapper,schema/0,false,2348,0,1,1,0,1,4,20,1,1,0,4,0,0,0,0,0,0,20,0,1,2,0,0,0,0,46,1,0,false
